id,market,base,quote,granularity,start,o,h,l,c,v
613,1,2,1,DAILY,"2022-08-07 00:00:00",23180.260000000000000000000000000000,24251.080000000000000000000000000000,23158.320000000000000000000000000000,23815.650000000000000000000000000000,24093.332176970000000000000000000000
614,1,2,1,DAILY,"2022-08-06 00:00:00",22960.860000000000000000000000000000,23405.020000000000000000000000000000,22852.130000000000000000000000000000,23177.390000000000000000000000000000,8297.192271730000000000000000000000
615,1,2,1,DAILY,"2022-08-05 00:00:00",23320.710000000000000000000000000000,23357.190000000000000000000000000000,22917.490000000000000000000000000000,22960.930000000000000000000000000000,9285.192449230000000000000000000000
616,1,2,1,DAILY,"2022-08-04 00:00:00",22624.440000000000000000000000000000,23478.580000000000000000000000000000,22589.830000000000000000000000000000,23320.810000000000000000000000000000,26745.912930620000000000000000000000
617,1,2,1,DAILY,"2022-08-03 00:00:00",22824.880000000000000000000000000000,23234.290000000000000000000000000000,22392.880000000000000000000000000000,22623.940000000000000000000000000000,21755.963668220000000000000000000000
618,1,2,1,DAILY,"2022-08-02 00:00:00",22994.780000000000000000000000000000,23650.960000000000000000000000000000,22694.560000000000000000000000000000,22825.000000000000000000000000000000,23966.780924910000000000000000000000
619,1,2,1,DAILY,"2022-08-01 00:00:00",23273.850000000000000000000000000000,23464.970000000000000000000000000000,22659.060000000000000000000000000000,22989.400000000000000000000000000000,15013.778289250000000000000000000000
620,1,2,1,DAILY,"2022-07-31 00:00:00",23307.440000000000000000000000000000,23518.890000000000000000000000000000,22850.000000000000000000000000000000,23273.860000000000000000000000000000,12543.485600750000000000000000000000
621,1,2,1,DAILY,"2022-07-30 00:00:00",23648.150000000000000000000000000000,24192.180000000000000000000000000000,23240.010000000000000000000000000000,23307.440000000000000000000000000000,7969.647230080000000000000000000000
622,1,2,1,DAILY,"2022-07-29 00:00:00",23787.840000000000000000000000000000,24666.000000000000000000000000000000,23516.110000000000000000000000000000,23650.130000000000000000000000000000,13265.478214610000000000000000000000
623,1,2,1,DAILY,"2022-07-28 00:00:00",23851.660000000000000000000000000000,24450.000000000000000000000000000000,23429.710000000000000000000000000000,23784.500000000000000000000000000000,18431.002048780000000000000000000000
624,1,2,1,DAILY,"2022-07-27 00:00:00",22960.740000000000000000000000000000,24206.110000000000000000000000000000,22580.860000000000000000000000000000,23851.700000000000000000000000000000,25681.253512870000000000000000000000
625,1,2,1,DAILY,"2022-07-26 00:00:00",21260.220000000000000000000000000000,23110.730000000000000000000000000000,21045.730000000000000000000000000000,22962.590000000000000000000000000000,24206.730115300000000000000000000000
626,1,2,1,DAILY,"2022-07-25 00:00:00",21312.060000000000000000000000000000,21344.430000000000000000000000000000,20715.000000000000000000000000000000,21261.570000000000000000000000000000,19333.356889390000000000000000000000
627,1,2,1,DAILY,"2022-07-24 00:00:00",22583.370000000000000000000000000000,22665.740000000000000000000000000000,21254.970000000000000000000000000000,21313.410000000000000000000000000000,22277.313787730000000000000000000000
628,1,2,1,DAILY,"2022-07-23 00:00:00",22451.360000000000000000000000000000,23036.460000000000000000000000000000,22263.850000000000000000000000000000,22583.430000000000000000000000000000,9132.961524810000000000000000000000
629,1,2,1,DAILY,"2022-07-22 00:00:00",22688.850000000000000000000000000000,23006.160000000000000000000000000000,21941.010000000000000000000000000000,22450.690000000000000000000000000000,12592.300667530000000000000000000000
630,1,2,1,DAILY,"2022-07-21 00:00:00",23152.760000000000000000000000000000,23763.550000000000000000000000000000,22505.560000000000000000000000000000,22687.680000000000000000000000000000,20884.258908140000000000000000000000
631,1,2,1,DAILY,"2022-07-20 00:00:00",23225.240000000000000000000000000000,23434.650000000000000000000000000000,22340.070000000000000000000000000000,23153.960000000000000000000000000000,24113.430952060000000000000000000000
632,1,2,1,DAILY,"2022-07-19 00:00:00",23398.460000000000000000000000000000,24287.130000000000000000000000000000,22899.000000000000000000000000000000,23226.990000000000000000000000000000,34094.811553810000000000000000000000
633,1,2,1,DAILY,"2022-07-18 00:00:00",22434.970000000000000000000000000000,23800.000000000000000000000000000000,21578.570000000000000000000000000000,23395.060000000000000000000000000000,34808.901253050000000000000000000000
634,1,2,1,DAILY,"2022-07-17 00:00:00",20791.740000000000000000000000000000,22777.000000000000000000000000000000,20755.950000000000000000000000000000,22427.560000000000000000000000000000,31445.513286600000000000000000000000
635,1,2,1,DAILY,"2022-07-16 00:00:00",21189.230000000000000000000000000000,21667.100000000000000000000000000000,20750.100000000000000000000000000000,20791.740000000000000000000000000000,11450.673962790000000000000000000000
636,1,2,1,DAILY,"2022-07-15 00:00:00",20823.060000000000000000000000000000,21582.710000000000000000000000000000,20475.940000000000000000000000000000,21189.680000000000000000000000000000,12479.603425030000000000000000000000
637,1,2,1,DAILY,"2022-07-14 00:00:00",20574.960000000000000000000000000000,21196.370000000000000000000000000000,20368.670000000000000000000000000000,20827.550000000000000000000000000000,17731.341620950000000000000000000000
638,1,2,1,DAILY,"2022-07-13 00:00:00",20219.690000000000000000000000000000,20893.730000000000000000000000000000,19607.140000000000000000000000000000,20577.020000000000000000000000000000,24371.509102440000000000000000000000
639,1,2,1,DAILY,"2022-07-12 00:00:00",19304.710000000000000000000000000000,20330.710000000000000000000000000000,18892.000000000000000000000000000000,20220.230000000000000000000000000000,28211.915639710000000000000000000000
640,1,2,1,DAILY,"2022-07-11 00:00:00",19942.440000000000000000000000000000,20037.460000000000000000000000000000,19226.470000000000000000000000000000,19303.650000000000000000000000000000,21631.522262710000000000000000000000
641,1,2,1,DAILY,"2022-07-10 00:00:00",20850.650000000000000000000000000000,20854.320000000000000000000000000000,19860.120000000000000000000000000000,19942.430000000000000000000000000000,16061.453396970000000000000000000000
642,1,2,1,DAILY,"2022-07-09 00:00:00",21582.230000000000000000000000000000,21595.750000000000000000000000000000,20636.530000000000000000000000000000,20850.650000000000000000000000000000,9610.903994080000000000000000000000
643,1,2,1,DAILY,"2022-07-08 00:00:00",21582.280000000000000000000000000000,21959.300000000000000000000000000000,21311.040000000000000000000000000000,21583.990000000000000000000000000000,9424.314102350000000000000000000000
644,1,2,1,DAILY,"2022-07-07 00:00:00",21618.040000000000000000000000000000,22490.540000000000000000000000000000,21172.000000000000000000000000000000,21582.200000000000000000000000000000,25311.003788870000000000000000000000
645,1,2,1,DAILY,"2022-07-06 00:00:00",20542.660000000000000000000000000000,21855.720000000000000000000000000000,20224.800000000000000000000000000000,21614.600000000000000000000000000000,25211.332802000000000000000000000000
646,1,2,1,DAILY,"2022-07-05 00:00:00",20153.740000000000000000000000000000,20650.000000000000000000000000000000,19743.000000000000000000000000000000,20542.670000000000000000000000000000,18489.129007740000000000000000000000
647,1,2,1,DAILY,"2022-07-04 00:00:00",20212.420000000000000000000000000000,20734.890000000000000000000000000000,19274.950000000000000000000000000000,20153.510000000000000000000000000000,21938.401854190000000000000000000000
648,1,2,1,DAILY,"2022-07-03 00:00:00",19291.350000000000000000000000000000,20331.760000000000000000000000000000,19029.330000000000000000000000000000,20211.350000000000000000000000000000,14462.572302040000000000000000000000
649,1,2,1,DAILY,"2022-07-02 00:00:00",19225.540000000000000000000000000000,19622.330000000000000000000000000000,18755.750000000000000000000000000000,19291.330000000000000000000000000000,11826.365382690000000000000000000000
650,1,2,1,DAILY,"2022-07-01 00:00:00",19252.760000000000000000000000000000,19422.020000000000000000000000000000,18955.020000000000000000000000000000,19224.030000000000000000000000000000,10707.741606840000000000000000000000
651,1,2,1,DAILY,"2022-06-30 00:00:00",19985.620000000000000000000000000000,20879.990000000000000000000000000000,18938.330000000000000000000000000000,19252.760000000000000000000000000000,32977.000522720000000000000000000000
652,1,2,1,DAILY,"2022-06-29 00:00:00",20098.000000000000000000000000000000,20143.530000000000000000000000000000,18603.000000000000000000000000000000,19985.620000000000000000000000000000,28361.458762210000000000000000000000
653,1,2,1,DAILY,"2022-06-28 00:00:00",20253.500000000000000000000000000000,20410.910000000000000000000000000000,19823.430000000000000000000000000000,20094.790000000000000000000000000000,18278.451858830000000000000000000000
654,1,2,1,DAILY,"2022-06-27 00:00:00",20722.950000000000000000000000000000,21189.990000000000000000000000000000,20164.700000000000000000000000000000,20252.890000000000000000000000000000,17658.660416700000000000000000000000
655,1,2,1,DAILY,"2022-06-26 00:00:00",21024.850000000000000000000000000000,21520.000000000000000000000000000000,20500.000000000000000000000000000000,20725.170000000000000000000000000000,17440.942682690000000000000000000000
656,1,2,1,DAILY,"2022-06-25 00:00:00",21474.140000000000000000000000000000,21866.000000000000000000000000000000,20944.680000000000000000000000000000,21027.920000000000000000000000000000,11145.888526740000000000000000000000
657,1,2,1,DAILY,"2022-06-24 00:00:00",21221.130000000000000000000000000000,21594.500000000000000000000000000000,20900.000000000000000000000000000000,21478.040000000000000000000000000000,12877.973419100000000000000000000000
658,1,2,1,DAILY,"2022-06-23 00:00:00",21104.450000000000000000000000000000,21537.460000000000000000000000000000,20712.540000000000000000000000000000,21223.720000000000000000000000000000,21361.765259400000000000000000000000
659,1,2,1,DAILY,"2022-06-22 00:00:00",19970.070000000000000000000000000000,21211.970000000000000000000000000000,19869.410000000000000000000000000000,21104.450000000000000000000000000000,21460.768835150000000000000000000000
660,1,2,1,DAILY,"2022-06-21 00:00:00",20699.630000000000000000000000000000,20873.520000000000000000000000000000,19751.510000000000000000000000000000,19968.460000000000000000000000000000,26569.632075640000000000000000000000
661,1,2,1,DAILY,"2022-06-20 00:00:00",20547.680000000000000000000000000000,21711.000000000000000000000000000000,20328.030000000000000000000000000000,20696.960000000000000000000000000000,23770.751396340000000000000000000000
662,1,2,1,DAILY,"2022-06-19 00:00:00",20552.390000000000000000000000000000,21041.620000000000000000000000000000,19603.800000000000000000000000000000,20549.750000000000000000000000000000,24904.116478580000000000000000000000
663,1,2,1,DAILY,"2022-06-18 00:00:00",18944.660000000000000000000000000000,20795.110000000000000000000000000000,17934.260000000000000000000000000000,20552.440000000000000000000000000000,29383.343689670000000000000000000000
664,1,2,1,DAILY,"2022-06-17 00:00:00",20447.860000000000000000000000000000,20750.000000000000000000000000000000,17567.450000000000000000000000000000,18948.890000000000000000000000000000,52894.975680320000000000000000000000
665,1,2,1,DAILY,"2022-06-16 00:00:00",20371.960000000000000000000000000000,21338.700000000000000000000000000000,20209.730000000000000000000000000000,20447.860000000000000000000000000000,25560.049190130000000000000000000000
666,1,2,1,DAILY,"2022-06-15 00:00:00",22562.330000000000000000000000000000,22974.100000000000000000000000000000,20200.000000000000000000000000000000,20372.000000000000000000000000000000,37587.217012800000000000000000000000
667,1,2,1,DAILY,"2022-06-14 00:00:00",22120.230000000000000000000000000000,22769.120000000000000000000000000000,20071.000000000000000000000000000000,22562.330000000000000000000000000000,62040.453455380000000000000000000000
668,1,2,1,DAILY,"2022-06-13 00:00:00",22460.970000000000000000000000000000,23299.220000000000000000000000000000,20816.400000000000000000000000000000,22120.250000000000000000000000000000,47382.801355140000000000000000000000
669,1,2,1,DAILY,"2022-06-12 00:00:00",26555.170000000000000000000000000000,26869.350000000000000000000000000000,21920.000000000000000000000000000000,22460.970000000000000000000000000000,81724.844694180000000000000000000000
670,1,2,1,DAILY,"2022-06-11 00:00:00",28395.030000000000000000000000000000,28516.330000000000000000000000000000,26532.950000000000000000000000000000,26555.200000000000000000000000000000,18661.941938860000000000000000000000
671,1,2,1,DAILY,"2022-06-10 00:00:00",29058.790000000000000000000000000000,29411.110000000000000000000000000000,28080.010000000000000000000000000000,28388.630000000000000000000000000000,13276.761930590000000000000000000000
672,1,2,1,DAILY,"2022-06-09 00:00:00",30079.590000000000000000000000000000,30337.830000000000000000000000000000,28821.150000000000000000000000000000,29063.110000000000000000000000000000,23208.770565690000000000000000000000
673,1,2,1,DAILY,"2022-06-08 00:00:00",30182.920000000000000000000000000000,30679.720000000000000000000000000000,29904.000000000000000000000000000000,30079.620000000000000000000000000000,13334.234911250000000000000000000000
674,1,2,1,DAILY,"2022-06-07 00:00:00",31111.000000000000000000000000000000,31306.320000000000000000000000000000,29829.980000000000000000000000000000,30177.000000000000000000000000000000,16775.533191480000000000000000000000
675,1,2,1,DAILY,"2022-06-06 00:00:00",31349.590000000000000000000000000000,31549.210000000000000000000000000000,29200.000000000000000000000000000000,31106.900000000000000000000000000000,23234.081168500000000000000000000000
676,1,2,1,DAILY,"2022-06-05 00:00:00",29899.620000000000000000000000000000,31745.000000000000000000000000000000,29866.440000000000000000000000000000,31343.610000000000000000000000000000,20384.912209860000000000000000000000
677,1,2,1,DAILY,"2022-06-04 00:00:00",29837.560000000000000000000000000000,30158.440000000000000000000000000000,29505.650000000000000000000000000000,29901.540000000000000000000000000000,5482.496323500000000000000000000000
678,1,2,1,DAILY,"2022-06-03 00:00:00",29672.770000000000000000000000000000,29952.000000000000000000000000000000,29454.140000000000000000000000000000,29843.180000000000000000000000000000,6390.759429520000000000000000000000
679,1,2,1,DAILY,"2022-06-02 00:00:00",30429.120000000000000000000000000000,30674.950000000000000000000000000000,29213.470000000000000000000000000000,29670.850000000000000000000000000000,15016.781847720000000000000000000000
680,1,2,1,DAILY,"2022-06-01 00:00:00",29789.190000000000000000000000000000,30655.000000000000000000000000000000,29558.610000000000000000000000000000,30433.750000000000000000000000000000,18519.126082470000000000000000000000
681,1,2,1,DAILY,"2022-05-31 00:00:00",31784.180000000000000000000000000000,31964.560000000000000000000000000000,29308.010000000000000000000000000000,29788.790000000000000000000000000000,26857.462634820000000000000000000000
682,1,2,1,DAILY,"2022-05-30 00:00:00",31716.670000000000000000000000000000,32383.960000000000000000000000000000,31195.900000000000000000000000000000,31784.050000000000000000000000000000,21187.776673550000000000000000000000
683,1,2,1,DAILY,"2022-05-29 00:00:00",29447.080000000000000000000000000000,32232.160000000000000000000000000000,29273.650000000000000000000000000000,31711.420000000000000000000000000000,24915.372759740000000000000000000000
684,1,2,1,DAILY,"2022-05-28 00:00:00",29008.990000000000000000000000000000,29550.000000000000000000000000000000,28809.840000000000000000000000000000,29447.070000000000000000000000000000,6727.927703570000000000000000000000
685,1,2,1,DAILY,"2022-05-27 00:00:00",28598.310000000000000000000000000000,29239.520000000000000000000000000000,28500.000000000000000000000000000000,29008.990000000000000000000000000000,7717.343675770000000000000000000000
686,1,2,1,DAILY,"2022-05-26 00:00:00",29166.060000000000000000000000000000,29355.400000000000000000000000000000,28220.000000000000000000000000000000,28598.310000000000000000000000000000,21035.537369280000000000000000000000
687,1,2,1,DAILY,"2022-05-25 00:00:00",29503.480000000000000000000000000000,29850.000000000000000000000000000000,28000.000000000000000000000000000000,29166.060000000000000000000000000000,26598.586060630000000000000000000000
688,1,2,1,DAILY,"2022-05-24 00:00:00",29627.610000000000000000000000000000,30192.080000000000000000000000000000,29296.120000000000000000000000000000,29503.490000000000000000000000000000,17180.566007940000000000000000000000
689,1,2,1,DAILY,"2022-05-23 00:00:00",29079.310000000000000000000000000000,29802.000000000000000000000000000000,28611.000000000000000000000000000000,29626.440000000000000000000000000000,17077.038701790000000000000000000000
690,1,2,1,DAILY,"2022-05-22 00:00:00",30258.040000000000000000000000000000,30635.390000000000000000000000000000,28847.720000000000000000000000000000,29082.520000000000000000000000000000,25413.082552900000000000000000000000
691,1,2,1,DAILY,"2022-05-21 00:00:00",29407.400000000000000000000000000000,30457.900000000000000000000000000000,29211.000000000000000000000000000000,30260.870000000000000000000000000000,11774.136622310000000000000000000000
692,1,2,1,DAILY,"2022-05-20 00:00:00",29155.740000000000000000000000000000,29613.340000000000000000000000000000,28913.260000000000000000000000000000,29408.260000000000000000000000000000,9998.483602060000000000000000000000
693,1,2,1,DAILY,"2022-05-19 00:00:00",30274.590000000000000000000000000000,30729.830000000000000000000000000000,28690.920000000000000000000000000000,29155.750000000000000000000000000000,34328.187919210000000000000000000000
694,1,2,1,DAILY,"2022-05-18 00:00:00",28671.500000000000000000000000000000,30500.000000000000000000000000000000,28645.200000000000000000000000000000,30274.590000000000000000000000000000,29009.971057700000000000000000000000
695,1,2,1,DAILY,"2022-05-17 00:00:00",30412.100000000000000000000000000000,30675.920000000000000000000000000000,28605.000000000000000000000000000000,28672.940000000000000000000000000000,28348.426435760000000000000000000000
696,1,2,1,DAILY,"2022-05-16 00:00:00",29839.890000000000000000000000000000,30750.000000000000000000000000000000,29415.010000000000000000000000000000,30412.120000000000000000000000000000,19833.306767050000000000000000000000
697,1,2,1,DAILY,"2022-05-15 00:00:00",31290.020000000000000000000000000000,31293.310000000000000000000000000000,29055.000000000000000000000000000000,29839.890000000000000000000000000000,22646.185073530000000000000000000000
698,1,2,1,DAILY,"2022-05-14 00:00:00",30041.900000000000000000000000000000,31418.350000000000000000000000000000,29436.060000000000000000000000000000,31290.050000000000000000000000000000,16440.892985510000000000000000000000
699,1,2,1,DAILY,"2022-05-13 00:00:00",29234.730000000000000000000000000000,30287.580000000000000000000000000000,28564.380000000000000000000000000000,30041.880000000000000000000000000000,15245.468184030000000000000000000000
700,1,2,1,DAILY,"2022-05-12 00:00:00",28941.950000000000000000000000000000,30990.000000000000000000000000000000,28662.700000000000000000000000000000,29232.180000000000000000000000000000,34643.051188690000000000000000000000
701,1,2,1,DAILY,"2022-05-11 00:00:00",28977.750000000000000000000000000000,30091.200000000000000000000000000000,25338.530000000000000000000000000000,28941.950000000000000000000000000000,70702.609318490000000000000000000000
702,1,2,1,DAILY,"2022-05-10 00:00:00",31002.390000000000000000000000000000,32185.900000000000000000000000000000,27682.380000000000000000000000000000,28972.340000000000000000000000000000,61128.252963030000000000000000000000
703,1,2,1,DAILY,"2022-05-09 00:00:00",30078.270000000000000000000000000000,32645.490000000000000000000000000000,29735.050000000000000000000000000000,31002.390000000000000000000000000000,55818.019002820000000000000000000000
704,1,2,1,DAILY,"2022-05-08 00:00:00",34033.490000000000000000000000000000,34231.540000000000000000000000000000,30010.000000000000000000000000000000,30078.270000000000000000000000000000,55136.453327650000000000000000000000
705,1,2,1,DAILY,"2022-05-07 00:00:00",35458.000000000000000000000000000000,35499.930000000000000000000000000000,33701.000000000000000000000000000000,34027.910000000000000000000000000000,22357.511520590000000000000000000000
706,1,2,1,DAILY,"2022-05-06 00:00:00",35999.100000000000000000000000000000,36125.000000000000000000000000000000,34785.000000000000000000000000000000,35458.000000000000000000000000000000,11372.453191840000000000000000000000
707,1,2,1,DAILY,"2022-05-05 00:00:00",36537.220000000000000000000000000000,36664.400000000000000000000000000000,35255.400000000000000000000000000000,35999.100000000000000000000000000000,28626.648782100000000000000000000000
708,1,2,1,DAILY,"2022-05-04 00:00:00",39669.560000000000000000000000000000,39864.550000000000000000000000000000,35568.000000000000000000000000000000,36537.220000000000000000000000000000,28832.997923170000000000000000000000
709,1,2,1,DAILY,"2022-05-03 00:00:00",37719.580000000000000000000000000000,40038.270000000000000000000000000000,37651.380000000000000000000000000000,39669.560000000000000000000000000000,21513.954190340000000000000000000000
710,1,2,1,DAILY,"2022-05-02 00:00:00",38510.880000000000000000000000000000,38643.480000000000000000000000000000,37505.010000000000000000000000000000,37719.590000000000000000000000000000,17946.994500890000000000000000000000
711,1,2,1,DAILY,"2022-05-01 00:00:00",38469.490000000000000000000000000000,39181.270000000000000000000000000000,38041.000000000000000000000000000000,38510.890000000000000000000000000000,17946.983462980000000000000000000000
712,1,2,1,DAILY,"2022-04-30 00:00:00",37640.350000000000000000000000000000,38675.370000000000000000000000000000,37401.000000000000000000000000000000,38473.050000000000000000000000000000,7980.899759540000000000000000000000
713,1,2,1,DAILY,"2022-04-29 00:00:00",38592.270000000000000000000000000000,38795.000000000000000000000000000000,37590.000000000000000000000000000000,37644.100000000000000000000000000000,6931.072000880000000000000000000000
714,1,2,1,DAILY,"2022-04-28 00:00:00",39741.210000000000000000000000000000,39926.800000000000000000000000000000,38161.850000000000000000000000000000,38593.100000000000000000000000000000,14282.259935460000000000000000000000
715,1,2,1,DAILY,"2022-04-27 00:00:00",39251.020000000000000000000000000000,40400.000000000000000000000000000000,38883.830000000000000000000000000000,39743.220000000000000000000000000000,16718.830572990000000000000000000000
716,1,2,1,DAILY,"2022-04-26 00:00:00",38118.430000000000000000000000000000,39470.000000000000000000000000000000,37882.830000000000000000000000000000,39251.110000000000000000000000000000,20832.196491990000000000000000000000
717,1,2,1,DAILY,"2022-04-25 00:00:00",40440.900000000000000000000000000000,40817.160000000000000000000000000000,37700.000000000000000000000000000000,38113.820000000000000000000000000000,21648.114249300000000000000000000000
718,1,2,1,DAILY,"2022-04-24 00:00:00",39463.750000000000000000000000000000,40605.300000000000000000000000000000,38210.240000000000000000000000000000,40439.220000000000000000000000000000,20515.875329950000000000000000000000
719,1,2,1,DAILY,"2022-04-23 00:00:00",39459.630000000000000000000000000000,39945.740000000000000000000000000000,39000.000000000000000000000000000000,39464.560000000000000000000000000000,6436.456568580000000000000000000000
720,1,2,1,DAILY,"2022-04-22 00:00:00",39712.200000000000000000000000000000,39993.820000000000000000000000000000,39296.190000000000000000000000000000,39465.870000000000000000000000000000,6957.167103650000000000000000000000
721,1,2,1,DAILY,"2022-04-21 00:00:00",40483.380000000000000000000000000000,40802.650000000000000000000000000000,39174.800000000000000000000000000000,39712.250000000000000000000000000000,16871.321047980000000000000000000000
722,1,2,1,DAILY,"2022-04-20 00:00:00",41371.880000000000000000000000000000,43109.470000000000000000000000000000,39744.750000000000000000000000000000,40480.810000000000000000000000000000,17204.353266830000000000000000000000
723,1,2,1,DAILY,"2022-04-19 00:00:00",41501.560000000000000000000000000000,42209.580000000000000000000000000000,40900.000000000000000000000000000000,41377.610000000000000000000000000000,14609.283926720000000000000000000000
724,1,2,1,DAILY,"2022-04-18 00:00:00",40810.870000000000000000000000000000,41772.940000000000000000000000000000,40571.990000000000000000000000000000,41503.850000000000000000000000000000,10218.113707000000000000000000000000
725,1,2,1,DAILY,"2022-04-17 00:00:00",39681.110000000000000000000000000000,41100.000000000000000000000000000000,38550.000000000000000000000000000000,40803.580000000000000000000000000000,13090.794233860000000000000000000000
726,1,2,1,DAILY,"2022-04-16 00:00:00",40387.600000000000000000000000000000,40605.460000000000000000000000000000,39553.070000000000000000000000000000,39683.540000000000000000000000000000,4833.314936010000000000000000000000
727,1,2,1,DAILY,"2022-04-15 00:00:00",40554.600000000000000000000000000000,40699.990000000000000000000000000000,40005.000000000000000000000000000000,40387.600000000000000000000000000000,4084.165651120000000000000000000000
728,1,2,1,DAILY,"2022-04-14 00:00:00",39953.620000000000000000000000000000,40850.000000000000000000000000000000,39770.220000000000000000000000000000,40554.580000000000000000000000000000,6448.011347120000000000000000000000
729,1,2,1,DAILY,"2022-04-13 00:00:00",41147.150000000000000000000000000000,41512.430000000000000000000000000000,39573.800000000000000000000000000000,39954.080000000000000000000000000000,11020.372020490000000000000000000000
730,1,2,1,DAILY,"2022-04-12 00:00:00",40086.700000000000000000000000000000,41570.880000000000000000000000000000,39550.000000000000000000000000000000,41146.680000000000000000000000000000,11457.633805480000000000000000000000
731,1,2,1,DAILY,"2022-04-11 00:00:00",39535.880000000000000000000000000000,40705.680000000000000000000000000000,39250.000000000000000000000000000000,40086.230000000000000000000000000000,13866.418473960000000000000000000000
732,1,2,1,DAILY,"2022-04-10 00:00:00",42165.960000000000000000000000000000,42424.140000000000000000000000000000,39204.590000000000000000000000000000,39535.870000000000000000000000000000,17229.372900900000000000000000000000
733,1,2,1,DAILY,"2022-04-09 00:00:00",42766.460000000000000000000000000000,43443.320000000000000000000000000000,41885.860000000000000000000000000000,42165.960000000000000000000000000000,5770.493681260000000000000000000000
734,1,2,1,DAILY,"2022-04-08 00:00:00",42261.900000000000000000000000000000,42816.380000000000000000000000000000,42118.960000000000000000000000000000,42766.930000000000000000000000000000,4805.716897780000000000000000000000
735,1,2,1,DAILY,"2022-04-07 00:00:00",43444.710000000000000000000000000000,44000.000000000000000000000000000000,42112.000000000000000000000000000000,42262.020000000000000000000000000000,11929.521237080000000000000000000000
736,1,2,1,DAILY,"2022-04-06 00:00:00",43166.710000000000000000000000000000,43908.580000000000000000000000000000,42734.690000000000000000000000000000,43452.180000000000000000000000000000,13245.366124380000000000000000000000
737,1,2,1,DAILY,"2022-04-05 00:00:00",45509.920000000000000000000000000000,45523.250000000000000000000000000000,43115.260000000000000000000000000000,43166.700000000000000000000000000000,24250.372837250000000000000000000000
738,1,2,1,DAILY,"2022-04-04 00:00:00",46594.390000000000000000000000000000,47200.000000000000000000000000000000,45371.160000000000000000000000000000,45506.500000000000000000000000000000,14390.573085410000000000000000000000
739,1,2,1,DAILY,"2022-04-03 00:00:00",46420.080000000000000000000000000000,46900.000000000000000000000000000000,45129.930000000000000000000000000000,46596.830000000000000000000000000000,13802.441117290000000000000000000000
740,1,2,1,DAILY,"2022-04-02 00:00:00",45826.240000000000000000000000000000,47469.400000000000000000000000000000,45552.070000000000000000000000000000,46422.160000000000000000000000000000,8773.771858880000000000000000000000
741,1,2,1,DAILY,"2022-04-01 00:00:00",46296.360000000000000000000000000000,47219.460000000000000000000000000000,45642.890000000000000000000000000000,45826.270000000000000000000000000000,8380.142743750000000000000000000000
742,1,2,1,DAILY,"2022-03-31 00:00:00",45525.250000000000000000000000000000,46739.240000000000000000000000000000,44232.860000000000000000000000000000,46296.340000000000000000000000000000,18111.135980430000000000000000000000
743,1,2,1,DAILY,"2022-03-30 00:00:00",47078.020000000000000000000000000000,47624.090000000000000000000000000000,45211.000000000000000000000000000000,45528.450000000000000000000000000000,17454.791442510000000000000000000000
744,1,2,1,DAILY,"2022-03-29 00:00:00",47448.410000000000000000000000000000,47717.010000000000000000000000000000,46544.890000000000000000000000000000,47078.030000000000000000000000000000,12672.445847070000000000000000000000
745,1,2,1,DAILY,"2022-03-28 00:00:00",47146.920000000000000000000000000000,48124.940000000000000000000000000000,46589.000000000000000000000000000000,47454.190000000000000000000000000000,15776.651086470000000000000000000000
746,1,2,1,DAILY,"2022-03-27 00:00:00",46850.010000000000000000000000000000,48240.000000000000000000000000000000,46662.280000000000000000000000000000,47144.920000000000000000000000000000,18787.663187070000000000000000000000
747,1,2,1,DAILY,"2022-03-26 00:00:00",44538.210000000000000000000000000000,46950.000000000000000000000000000000,44437.220000000000000000000000000000,46850.010000000000000000000000000000,10356.103170020000000000000000000000
748,1,2,1,DAILY,"2022-03-25 00:00:00",44336.190000000000000000000000000000,44820.580000000000000000000000000000,44091.090000000000000000000000000000,44539.420000000000000000000000000000,7305.178279920000000000000000000000
749,1,2,1,DAILY,"2022-03-24 00:00:00",44012.360000000000000000000000000000,45130.910000000000000000000000000000,43605.800000000000000000000000000000,44331.850000000000000000000000000000,19128.137354440000000000000000000000
750,1,2,1,DAILY,"2022-03-23 00:00:00",42899.710000000000000000000000000000,44241.000000000000000000000000000000,42627.480000000000000000000000000000,44012.290000000000000000000000000000,21827.932638590000000000000000000000
751,1,2,1,DAILY,"2022-03-22 00:00:00",42376.030000000000000000000000000000,43036.950000000000000000000000000000,41766.790000000000000000000000000000,42899.710000000000000000000000000000,13745.275636320000000000000000000000
752,1,2,1,DAILY,"2022-03-21 00:00:00",41017.700000000000000000000000000000,43389.790000000000000000000000000000,40885.190000000000000000000000000000,42378.260000000000000000000000000000,19913.286609240000000000000000000000
753,1,2,1,DAILY,"2022-03-20 00:00:00",41287.240000000000000000000000000000,41578.330000000000000000000000000000,40509.000000000000000000000000000000,41017.710000000000000000000000000000,10996.476610550000000000000000000000
754,1,2,1,DAILY,"2022-03-19 00:00:00",42232.050000000000000000000000000000,42330.100000000000000000000000000000,40918.720000000000000000000000000000,41287.240000000000000000000000000000,7621.030366780000000000000000000000
755,1,2,1,DAILY,"2022-03-18 00:00:00",41781.370000000000000000000000000000,42429.000000000000000000000000000000,41534.890000000000000000000000000000,42232.260000000000000000000000000000,8630.972839240000000000000000000000
756,1,2,1,DAILY,"2022-03-17 00:00:00",40950.230000000000000000000000000000,42396.040000000000000000000000000000,40130.000000000000000000000000000000,41774.980000000000000000000000000000,17181.152267720000000000000000000000
